,graph_id,user_id,goal_id,interaction_end_time,learning_objective_name,atom_id,correct,time_spent_answering_s,time_spent_on_instruction_s,goal_progress,target_status_and_progress,prev_concept_narrative,duration_s,is_target,loGraphID,difficulty,lo_difficulty,atom_type,correctBinary,label
853727,076e1a0e-669c-40c4-a23c-7ac2bbaa05cf,5d56d67d-d837-4a7d-b57b-baf0eeb0ec3c,917d2bb2-451f-4f65-8eec-7a8125c9a596,2022-11-18 16:05:34.645,Define stock terminology,4fbbfdb8-3060-478b-96f0-72d2d7561fe7,True,14.724,1.544,0.3931279985,"{'18fafd57-8804-4244-9fe5-ae1784b384dc': {'progress': 0.75, 'status': 'in_progress'}, '5c291e7c-5522-48ac-a032-4808d77c3f5d': {'progress': 0.036255996979642935, 'status': 'in_progress'}}",nan,16.268,True,25.0,0.45925925925925926,0.7164241164241164,question,1,
853728,076e1a0e-669c-40c4-a23c-7ac2bbaa05cf,5d56d67d-d837-4a7d-b57b-baf0eeb0ec3c,917d2bb2-451f-4f65-8eec-7a8125c9a596,2022-11-18 16:05:52.034,Define stock terminology,8f9dafc4-2b3f-495f-95cb-deeb790164f3,True,17.389,0.0,0.5193613903,"{'18fafd57-8804-4244-9fe5-ae1784b384dc': {'progress': 1, 'status': 'complete'}, '5c291e7c-5522-48ac-a032-4808d77c3f5d': {'progress': 0.03872278056777195, 'status': 'in_progress'}}",nan,17.389,True,25.0,0.8372093023255814,0.7164241164241164,question,1,
865228,076e1a0e-669c-40c4-a23c-7ac2bbaa05cf,5ea0163f-22c3-469e-be53-62a59b18cde4,f01744ae-6337-4f6b-a5a3-f609f63a0ef8,2022-10-16 11:39:33.590,Define stock terminology,3ed5a1f0-68c9-46ba-b360-6e08933326e3,True,14.041,3.01,0.125,"{'5c291e7c-5522-48ac-a032-4808d77c3f5d': {'progress': 0, 'status': 'no_work'}, '18fafd57-8804-4244-9fe5-ae1784b384dc': {'progress': 0.25, 'status': 'in_progress'}}",nan,17.051,True,25.0,0.766497461928934,0.7164241164241164,question,1,
865229,076e1a0e-669c-40c4-a23c-7ac2bbaa05cf,5ea0163f-22c3-469e-be53-62a59b18cde4,f01744ae-6337-4f6b-a5a3-f609f63a0ef8,2022-10-16 11:40:24.699,Define stock terminology,72a11df6-b17c-495b-95d6-600b0e4abe4f,True,48.433,2.675,0.25,"{'5c291e7c-5522-48ac-a032-4808d77c3f5d': {'progress': 0, 'status': 'no_work'}, '18fafd57-8804-4244-9fe5-ae1784b384dc': {'progress': 0.5, 'status': 'in_progress'}}",nan,51.107998,True,25.0,0.7365591397849462,0.7164241164241164,question,1,
865230,076e1a0e-669c-40c4-a23c-7ac2bbaa05cf,5ea0163f-22c3-469e-be53-62a59b18cde4,f01744ae-6337-4f6b-a5a3-f609f63a0ef8,2022-10-16 11:47:37.397,Read a stock table,f0c475b9-0453-4a28-b188-90261013bf67,True,421.99,3.61,0.375,"{'5c291e7c-5522-48ac-a032-4808d77c3f5d': {'progress': 0.25, 'status': 'in_progress'}, '18fafd57-8804-4244-9fe5-ae1784b384dc': {'progress': 0.5, 'status': 'in_progress'}}",nan,425.59998,True,25.0,0.6845238095238095,0.6831806827643631,question,1,
865231,076e1a0e-669c-40c4-a23c-7ac2bbaa05cf,5ea0163f-22c3-469e-be53-62a59b18cde4,f01744ae-6337-4f6b-a5a3-f609f63a0ef8,2022-10-16 11:48:26.833,Read a stock table,91bde9a0-232f-4770-92e1-827c70ef0e2d,True,47.299,2.137,0.5,"{'5c291e7c-5522-48ac-a032-4808d77c3f5d': {'progress': 0.5, 'status': 'in_progress'}, '18fafd57-8804-4244-9fe5-ae1784b384dc': {'progress': 0.5, 'status': 'in_progress'}}",nan,49.436,True,25.0,0.61875,0.6831806827643631,question,1,
865232,076e1a0e-669c-40c4-a23c-7ac2bbaa05cf,5ea0163f-22c3-469e-be53-62a59b18cde4,f01744ae-6337-4f6b-a5a3-f609f63a0ef8,2022-10-16 11:50:59.876,Define stock terminology,59093b74-7399-4e6a-93b7-d674aedae7c6,False,116.94,30.124,0.4523048022,"{'5c291e7c-5522-48ac-a032-4808d77c3f5d': {'progress': 0.5, 'status': 'in_progress'}, '18fafd57-8804-4244-9fe5-ae1784b384dc': {'progress': 0.4046096044714538, 'status': 'in_progress'}}",DIRECT_DIAGNOSE_TOPIC,147.064,True,25.0,0.6923076923076923,0.7164241164241164,question,0,
865233,076e1a0e-669c-40c4-a23c-7ac2bbaa05cf,5ea0163f-22c3-469e-be53-62a59b18cde4,f01744ae-6337-4f6b-a5a3-f609f63a0ef8,2022-10-16 11:51:55.526,Read a stock table,209f894e-c959-40ea-81d3-a4962e38003f,True,53.558,1.86,0.5839737071,"{'5c291e7c-5522-48ac-a032-4808d77c3f5d': {'progress': 0.75, 'status': 'in_progress'}, '18fafd57-8804-4244-9fe5-ae1784b384dc': {'progress': 0.41794741418527104, 'status': 'in_progress'}}",DIRECT_DIAGNOSE_TOPIC,55.418,True,25.0,0.8210526315789474,0.6831806827643631,question,1,
865234,076e1a0e-669c-40c4-a23c-7ac2bbaa05cf,5ea0163f-22c3-469e-be53-62a59b18cde4,f01744ae-6337-4f6b-a5a3-f609f63a0ef8,2022-10-16 11:54:36.423,Define stock terminology,5f436ba5-2920-4e88-83b5-c89e2b1e859e,True,158.162,2.505,0.7731134085,"{'5c291e7c-5522-48ac-a032-4808d77c3f5d': {'progress': 0.75, 'status': 'in_progress'}, '18fafd57-8804-4244-9fe5-ae1784b384dc': {'progress': 0.7962268169339607, 'status': 'in_progress'}}",DIRECT_DIAGNOSE_TOPIC,160.667,True,25.0,0.5106382978723404,0.7164241164241164,question,1,
865235,076e1a0e-669c-40c4-a23c-7ac2bbaa05cf,5ea0163f-22c3-469e-be53-62a59b18cde4,f01744ae-6337-4f6b-a5a3-f609f63a0ef8,2022-10-16 11:59:18.336,Read a stock table,49262e68-fbe1-4476-aa37-92573593f437,True,270.393,11.328,0.9036839221,"{'5c291e7c-5522-48ac-a032-4808d77c3f5d': {'progress': 1, 'status': 'complete'}, '18fafd57-8804-4244-9fe5-ae1784b384dc': {'progress': 0.807367844155233, 'status': 'in_progress'}}",DIRECT_DIAGNOSE_TOPIC,281.721,True,25.0,0.4845360824742268,0.6831806827643631,question,1,
865236,076e1a0e-669c-40c4-a23c-7ac2bbaa05cf,5ea0163f-22c3-469e-be53-62a59b18cde4,f01744ae-6337-4f6b-a5a3-f609f63a0ef8,2022-10-16 12:01:00.241,Define stock terminology,6a5e6166-c2ad-459d-9713-1a668122500b,True,98.955,2.735,1.0,"{'5c291e7c-5522-48ac-a032-4808d77c3f5d': {'progress': 1, 'status': 'complete'}, '18fafd57-8804-4244-9fe5-ae1784b384dc': {'progress': 1, 'status': 'complete'}}",DIRECT_DIAGNOSE_TOPIC,101.69,True,25.0,0.6944444444444444,0.7164241164241164,question,1,
888789,076e1a0e-669c-40c4-a23c-7ac2bbaa05cf,611dbdc7-21b2-41d6-8979-b6319af1361b,fdca12f3-b312-42d6-bf2c-78ae49f0cc1e,2022-11-30 01:32:04.839,Read a stock table,f42320f3-a0c3-4612-9634-1aa0cfa5b479,True,665.835,4.84,0.5625,"{'9af939fb-73a4-41d2-97ad-a0be07990e98': {'progress': 1, 'status': 'complete'}, 'd496a26b-d3d6-4287-8032-328306ab11ad': {'progress': 1, 'status': 'complete'}, '5c291e7c-5522-48ac-a032-4808d77c3f5d': {'progress': 0.25, 'status': 'in_progress'}, '18fafd57-8804-4244-9fe5-ae1784b384dc': {'progress': 0, 'status': 'no_work'}}",DIRECT_CHOOSE_TOPIC,670.67505,True,25.0,0.7242647058823529,0.6831806827643631,question,1,
888790,076e1a0e-669c-40c4-a23c-7ac2bbaa05cf,611dbdc7-21b2-41d6-8979-b6319af1361b,fdca12f3-b312-42d6-bf2c-78ae49f0cc1e,2022-11-30 01:34:26.643,Read a stock table,49262e68-fbe1-4476-aa37-92573593f437,True,136.932,4.595,0.625,"{'9af939fb-73a4-41d2-97ad-a0be07990e98': {'progress': 1, 'status': 'complete'}, 'd496a26b-d3d6-4287-8032-328306ab11ad': {'progress': 1, 'status': 'complete'}, '5c291e7c-5522-48ac-a032-4808d77c3f5d': {'progress': 0.5, 'status': 'in_progress'}, '18fafd57-8804-4244-9fe5-ae1784b384dc': {'progress': 0, 'status': 'no_work'}}",DIRECT_DIAGNOSE_TOPIC,141.52701,True,25.0,0.4845360824742268,0.6831806827643631,question,1,
888791,076e1a0e-669c-40c4-a23c-7ac2bbaa05cf,611dbdc7-21b2-41d6-8979-b6319af1361b,fdca12f3-b312-42d6-bf2c-78ae49f0cc1e,2022-11-30 01:41:50.707,Define stock terminology,99956e42-4332-4ab9-b1df-8c1242547881,True,442.264,1.529,0.6875,"{'9af939fb-73a4-41d2-97ad-a0be07990e98': {'progress': 1, 'status': 'complete'}, 'd496a26b-d3d6-4287-8032-328306ab11ad': {'progress': 1, 'status': 'complete'}, '5c291e7c-5522-48ac-a032-4808d77c3f5d': {'progress': 0.5, 'status': 'in_progress'}, '18fafd57-8804-4244-9fe5-ae1784b384dc': {'progress': 0.25, 'status': 'in_progress'}}",DIRECT_DIAGNOSE_TOPIC,443.793,True,25.0,0.6830188679245283,0.7164241164241164,question,1,
888792,076e1a0e-669c-40c4-a23c-7ac2bbaa05cf,611dbdc7-21b2-41d6-8979-b6319af1361b,fdca12f3-b312-42d6-bf2c-78ae49f0cc1e,2022-11-30 01:46:35.484,Define stock terminology,45e701c4-5f74-482a-82b0-74bc35c589e3,True,271.534,12.97,0.75,"{'9af939fb-73a4-41d2-97ad-a0be07990e98': {'progress': 1, 'status': 'complete'}, 'd496a26b-d3d6-4287-8032-328306ab11ad': {'progress': 1, 'status': 'complete'}, '5c291e7c-5522-48ac-a032-4808d77c3f5d': {'progress': 0.5, 'status': 'in_progress'}, '18fafd57-8804-4244-9fe5-ae1784b384dc': {'progress': 0.5, 'status': 'in_progress'}}",DIRECT_DIAGNOSE_TOPIC,284.504,True,25.0,0.8571428571428571,0.7164241164241164,question,1,
888793,076e1a0e-669c-40c4-a23c-7ac2bbaa05cf,611dbdc7-21b2-41d6-8979-b6319af1361b,fdca12f3-b312-42d6-bf2c-78ae49f0cc1e,2022-11-30 01:48:32.945,Define stock terminology,fa6b24f4-d256-4d47-b430-1e95f3a2aa2b,True,107.806,9.391,0.8125,"{'9af939fb-73a4-41d2-97ad-a0be07990e98': {'progress': 1, 'status': 'complete'}, 'd496a26b-d3d6-4287-8032-328306ab11ad': {'progress': 1, 'status': 'complete'}, '5c291e7c-5522-48ac-a032-4808d77c3f5d': {'progress': 0.5, 'status': 'in_progress'}, '18fafd57-8804-4244-9fe5-ae1784b384dc': {'progress': 0.75, 'status': 'in_progress'}}",DIRECT_DIAGNOSE_TOPIC,117.197,True,25.0,0.8395904436860068,0.7164241164241164,question,1,
888794,076e1a0e-669c-40c4-a23c-7ac2bbaa05cf,611dbdc7-21b2-41d6-8979-b6319af1361b,fdca12f3-b312-42d6-bf2c-78ae49f0cc1e,2022-11-30 01:50:58.093,Define stock terminology,762c443c-eb81-43ce-b8b0-503ab0b06687,True,126.574,2.499,0.875,"{'9af939fb-73a4-41d2-97ad-a0be07990e98': {'progress': 1, 'status': 'complete'}, 'd496a26b-d3d6-4287-8032-328306ab11ad': {'progress': 1, 'status': 'complete'}, '5c291e7c-5522-48ac-a032-4808d77c3f5d': {'progress': 0.5, 'status': 'in_progress'}, '18fafd57-8804-4244-9fe5-ae1784b384dc': {'progress': 1, 'status': 'complete'}}",DIRECT_ASSESS_TOPIC,129.073,True,25.0,0.6794258373205742,0.7164241164241164,question,1,
888795,076e1a0e-669c-40c4-a23c-7ac2bbaa05cf,611dbdc7-21b2-41d6-8979-b6319af1361b,fdca12f3-b312-42d6-bf2c-78ae49f0cc1e,2022-11-30 01:52:07.465,Read a stock table,f3fe29f1-f0bc-49dd-a822-84cb34b19fe5,True,67.468,1.619,0.9375,"{'9af939fb-73a4-41d2-97ad-a0be07990e98': {'progress': 1, 'status': 'complete'}, 'd496a26b-d3d6-4287-8032-328306ab11ad': {'progress': 1, 'status': 'complete'}, '5c291e7c-5522-48ac-a032-4808d77c3f5d': {'progress': 0.75, 'status': 'in_progress'}, '18fafd57-8804-4244-9fe5-ae1784b384dc': {'progress': 1, 'status': 'complete'}}",DIRECT_ASSESS_TOPIC,69.087006,True,25.0,0.6724137931034483,0.6831806827643631,question,1,
888796,076e1a0e-669c-40c4-a23c-7ac2bbaa05cf,611dbdc7-21b2-41d6-8979-b6319af1361b,fdca12f3-b312-42d6-bf2c-78ae49f0cc1e,2022-11-30 01:53:41.133,Read a stock table,cddb7b76-9970-4016-a303-e4763d02f5b9,True,88.016,5.371,1.0,"{'9af939fb-73a4-41d2-97ad-a0be07990e98': {'progress': 1, 'status': 'complete'}, 'd496a26b-d3d6-4287-8032-328306ab11ad': {'progress': 1, 'status': 'complete'}, '5c291e7c-5522-48ac-a032-4808d77c3f5d': {'progress': 1, 'status': 'complete'}, '18fafd57-8804-4244-9fe5-ae1784b384dc': {'progress': 1, 'status': 'complete'}}",DIRECT_ASSESS_TOPIC,93.387,True,25.0,0.694300518134715,0.6831806827643631,question,1,
889045,076e1a0e-669c-40c4-a23c-7ac2bbaa05cf,612146dd-486a-4f65-a13c-7cb9f18ae1d7,917d2bb2-451f-4f65-8eec-7a8125c9a596,2022-10-11 19:20:38.654,Read a stock table,27b1826c-d453-4803-b430-18e40d6551e8,True,481.951,3.427,0.125,"{'18fafd57-8804-4244-9fe5-ae1784b384dc': {'progress': 0, 'status': 'no_work'}, '5c291e7c-5522-48ac-a032-4808d77c3f5d': {'progress': 0.25, 'status': 'in_progress'}}",DIRECT_CHOOSE_TOPIC,485.378,True,25.0,0.7866666666666666,0.6831806827643631,question,1,
889046,076e1a0e-669c-40c4-a23c-7ac2bbaa05cf,612146dd-486a-4f65-a13c-7cb9f18ae1d7,917d2bb2-451f-4f65-8eec-7a8125c9a596,2022-10-11 19:30:39.818,Define stock terminology,762c443c-eb81-43ce-b8b0-503ab0b06687,False,566.184,34.783,0.1789783889,"{'18fafd57-8804-4244-9fe5-ae1784b384dc': {'progress': 0.10795677780798354, 'status': 'in_progress'}, '5c291e7c-5522-48ac-a032-4808d77c3f5d': {'progress': 0.25, 'status': 'in_progress'}}",DIRECT_DIAGNOSE_TOPIC,600.96704,True,25.0,0.6794258373205742,0.7164241164241164,question,0,
889047,076e1a0e-669c-40c4-a23c-7ac2bbaa05cf,612146dd-486a-4f65-a13c-7cb9f18ae1d7,917d2bb2-451f-4f65-8eec-7a8125c9a596,2022-10-11 20:42:55.813,Define stock terminology,97783cd8-dd7b-4835-bc77-ae9805e7aed1,True,0.0,4.186,0.3381822619,"{'18fafd57-8804-4244-9fe5-ae1784b384dc': {'progress': 0.42636452376207984, 'status': 'in_progress'}, '5c291e7c-5522-48ac-a032-4808d77c3f5d': {'progress': 0.25, 'status': 'in_progress'}}",DIRECT_DIAGNOSE_TOPIC,4.186,True,25.0,0.7846153846153846,0.7164241164241164,question,1,
889048,076e1a0e-669c-40c4-a23c-7ac2bbaa05cf,612146dd-486a-4f65-a13c-7cb9f18ae1d7,917d2bb2-451f-4f65-8eec-7a8125c9a596,2022-10-11 20:47:58.828,Read a stock table,f0c475b9-0453-4a28-b188-90261013bf67,False,229.173,32.24,0.2662573507,"{'18fafd57-8804-4244-9fe5-ae1784b384dc': {'progress': 0.3710119794210388, 'status': 'in_progress'}, '5c291e7c-5522-48ac-a032-4808d77c3f5d': {'progress': 0.16150272202921093, 'status': 'in_progress'}}",nan,261.413,True,25.0,0.6845238095238095,0.6831806827643631,question,0,
889049,076e1a0e-669c-40c4-a23c-7ac2bbaa05cf,612146dd-486a-4f65-a13c-7cb9f18ae1d7,917d2bb2-451f-4f65-8eec-7a8125c9a596,2022-10-11 20:48:53.440,Read a stock table,91bde9a0-232f-4770-92e1-827c70ef0e2d,True,51.402,3.21,0.470233627,"{'18fafd57-8804-4244-9fe5-ae1784b384dc': {'progress': 0.3962674552054653, 'status': 'in_progress'}, '5c291e7c-5522-48ac-a032-4808d77c3f5d': {'progress': 0.5441997987575009, 'status': 'in_progress'}}",nan,54.612,True,25.0,0.61875,0.6831806827643631,question,1,
889050,076e1a0e-669c-40c4-a23c-7ac2bbaa05cf,612146dd-486a-4f65-a13c-7cb9f18ae1d7,917d2bb2-451f-4f65-8eec-7a8125c9a596,2022-10-11 20:51:38.457,Define stock terminology,99956e42-4332-4ab9-b1df-8c1242547881,False,132.213,32.556,0.4440078353,"{'18fafd57-8804-4244-9fe5-ae1784b384dc': {'progress': 0.37173933587960817, 'status': 'in_progress'}, '5c291e7c-5522-48ac-a032-4808d77c3f5d': {'progress': 0.5162763346251629, 'status': 'in_progress'}}",DIRECT_DIAGNOSE_TOPIC,164.769,True,25.0,0.6830188679245283,0.7164241164241164,question,0,
889051,076e1a0e-669c-40c4-a23c-7ac2bbaa05cf,612146dd-486a-4f65-a13c-7cb9f18ae1d7,917d2bb2-451f-4f65-8eec-7a8125c9a596,2022-10-11 20:52:13.650,Define stock terminology,3ed5a1f0-68c9-46ba-b360-6e08933326e3,True,30.005,4.14,0.6174413366,"{'18fafd57-8804-4244-9fe5-ae1784b384dc': {'progress': 0.6990458788340481, 'status': 'in_progress'}, '5c291e7c-5522-48ac-a032-4808d77c3f5d': {'progress': 0.5358367942738075, 'status': 'in_progress'}}",DIRECT_ASSESS_TOPIC,34.145,True,25.0,0.766497461928934,0.7164241164241164,question,1,
889052,076e1a0e-669c-40c4-a23c-7ac2bbaa05cf,612146dd-486a-4f65-a13c-7cb9f18ae1d7,917d2bb2-451f-4f65-8eec-7a8125c9a596,2022-10-11 20:55:16.241,Define stock terminology,72a11df6-b17c-495b-95d6-600b0e4abe4f,True,179.086,3.505,0.6875450649,"{'18fafd57-8804-4244-9fe5-ae1784b384dc': {'progress': 0.8272490086549599, 'status': 'in_progress'}, '5c291e7c-5522-48ac-a032-4808d77c3f5d': {'progress': 0.5478411210900774, 'status': 'in_progress'}}",DIRECT_ASSESS_TOPIC,182.591,True,25.0,0.7365591397849462,0.7164241164241164,question,1,
889053,076e1a0e-669c-40c4-a23c-7ac2bbaa05cf,612146dd-486a-4f65-a13c-7cb9f18ae1d7,917d2bb2-451f-4f65-8eec-7a8125c9a596,2022-10-11 20:57:47.352,Define stock terminology,fa6b24f4-d256-4d47-b430-1e95f3a2aa2b,True,124.44,5.35,0.787830863,"{'18fafd57-8804-4244-9fe5-ae1784b384dc': {'progress': 1, 'status': 'complete'}, '5c291e7c-5522-48ac-a032-4808d77c3f5d': {'progress': 0.575661726000333, 'status': 'in_progress'}}",DIRECT_TEACH,129.79001,True,25.0,0.8395904436860068,0.7164241164241164,question,1,
895602,076e1a0e-669c-40c4-a23c-7ac2bbaa05cf,617fbe68-8b7b-4752-ac26-1ea5d7af3c7f,917d2bb2-451f-4f65-8eec-7a8125c9a596,2022-10-12 18:48:35.806,Define stock terminology,97783cd8-dd7b-4835-bc77-ae9805e7aed1,True,154.06,1.385,0.125,"{'18fafd57-8804-4244-9fe5-ae1784b384dc': {'progress': 0.25, 'status': 'in_progress'}, '5c291e7c-5522-48ac-a032-4808d77c3f5d': {'progress': 0, 'status': 'no_work'}}",DIRECT_CHOOSE_TOPIC,155.44499,True,25.0,0.7846153846153846,0.7164241164241164,question,1,
895603,076e1a0e-669c-40c4-a23c-7ac2bbaa05cf,617fbe68-8b7b-4752-ac26-1ea5d7af3c7f,917d2bb2-451f-4f65-8eec-7a8125c9a596,2022-10-12 18:49:34.667,Define stock terminology,6a5e6166-c2ad-459d-9713-1a668122500b,True,57.445,1.26,0.25,"{'18fafd57-8804-4244-9fe5-ae1784b384dc': {'progress': 0.5, 'status': 'in_progress'}, '5c291e7c-5522-48ac-a032-4808d77c3f5d': {'progress': 0, 'status': 'no_work'}}",DIRECT_DIAGNOSE_TOPIC,58.704998,True,25.0,0.6944444444444444,0.7164241164241164,question,1,
895604,076e1a0e-669c-40c4-a23c-7ac2bbaa05cf,617fbe68-8b7b-4752-ac26-1ea5d7af3c7f,917d2bb2-451f-4f65-8eec-7a8125c9a596,2022-10-12 18:52:59.898,Read a stock table,27b1826c-d453-4803-b430-18e40d6551e8,True,200.479,4.595,0.375,"{'18fafd57-8804-4244-9fe5-ae1784b384dc': {'progress': 0.5, 'status': 'in_progress'}, '5c291e7c-5522-48ac-a032-4808d77c3f5d': {'progress': 0.25, 'status': 'in_progress'}}",DIRECT_DIAGNOSE_TOPIC,205.074,True,25.0,0.7866666666666666,0.6831806827643631,question,1,
895605,076e1a0e-669c-40c4-a23c-7ac2bbaa05cf,617fbe68-8b7b-4752-ac26-1ea5d7af3c7f,917d2bb2-451f-4f65-8eec-7a8125c9a596,2022-10-12 18:55:48.625,Read a stock table,49262e68-fbe1-4476-aa37-92573593f437,True,166.941,1.571,0.5,"{'18fafd57-8804-4244-9fe5-ae1784b384dc': {'progress': 0.5, 'status': 'in_progress'}, '5c291e7c-5522-48ac-a032-4808d77c3f5d': {'progress': 0.5, 'status': 'in_progress'}}",DIRECT_DIAGNOSE_TOPIC,168.512,True,25.0,0.4845360824742268,0.6831806827643631,question,1,
895606,076e1a0e-669c-40c4-a23c-7ac2bbaa05cf,617fbe68-8b7b-4752-ac26-1ea5d7af3c7f,917d2bb2-451f-4f65-8eec-7a8125c9a596,2022-10-12 18:58:58.569,Define stock terminology,fa6b24f4-d256-4d47-b430-1e95f3a2aa2b,True,188.392,1.392,0.625,"{'18fafd57-8804-4244-9fe5-ae1784b384dc': {'progress': 0.75, 'status': 'in_progress'}, '5c291e7c-5522-48ac-a032-4808d77c3f5d': {'progress': 0.5, 'status': 'in_progress'}}",DIRECT_DIAGNOSE_TOPIC,189.784,True,25.0,0.8395904436860068,0.7164241164241164,question,1,
895607,076e1a0e-669c-40c4-a23c-7ac2bbaa05cf,617fbe68-8b7b-4752-ac26-1ea5d7af3c7f,917d2bb2-451f-4f65-8eec-7a8125c9a596,2022-10-12 19:04:50.009,Define stock terminology,99956e42-4332-4ab9-b1df-8c1242547881,False,330.775,20.526,0.7130829412,"{'18fafd57-8804-4244-9fe5-ae1784b384dc': {'progress': 0.9261658824083653, 'status': 'in_progress'}, '5c291e7c-5522-48ac-a032-4808d77c3f5d': {'progress': 0.5, 'status': 'in_progress'}}",DIRECT_ASSESS_TOPIC,351.301,True,25.0,0.6830188679245283,0.7164241164241164,question,0,
895608,076e1a0e-669c-40c4-a23c-7ac2bbaa05cf,617fbe68-8b7b-4752-ac26-1ea5d7af3c7f,917d2bb2-451f-4f65-8eec-7a8125c9a596,2022-10-12 19:06:42.043,Define stock terminology,762c443c-eb81-43ce-b8b0-503ab0b06687,True,110.906,0.971,0.75,"{'18fafd57-8804-4244-9fe5-ae1784b384dc': {'progress': 1, 'status': 'complete'}, '5c291e7c-5522-48ac-a032-4808d77c3f5d': {'progress': 0.5, 'status': 'in_progress'}}",DIRECT_ASSESS_TOPIC,111.877,True,25.0,0.6794258373205742,0.7164241164241164,question,1,
895609,076e1a0e-669c-40c4-a23c-7ac2bbaa05cf,617fbe68-8b7b-4752-ac26-1ea5d7af3c7f,917d2bb2-451f-4f65-8eec-7a8125c9a596,2022-10-12 19:07:47.170,Read a stock table,f3fe29f1-f0bc-49dd-a822-84cb34b19fe5,True,63.564,1.416,0.875,"{'18fafd57-8804-4244-9fe5-ae1784b384dc': {'progress': 1, 'status': 'complete'}, '5c291e7c-5522-48ac-a032-4808d77c3f5d': {'progress': 0.75, 'status': 'in_progress'}}",DIRECT_ASSESS_TOPIC,64.979996,True,25.0,0.6724137931034483,0.6831806827643631,question,1,
895610,076e1a0e-669c-40c4-a23c-7ac2bbaa05cf,617fbe68-8b7b-4752-ac26-1ea5d7af3c7f,917d2bb2-451f-4f65-8eec-7a8125c9a596,2022-10-12 19:08:54.298,Read a stock table,f42320f3-a0c3-4612-9634-1aa0cfa5b479,True,65.368,1.616,1.0,"{'18fafd57-8804-4244-9fe5-ae1784b384dc': {'progress': 1, 'status': 'complete'}, '5c291e7c-5522-48ac-a032-4808d77c3f5d': {'progress': 1, 'status': 'complete'}}",DIRECT_ASSESS_TOPIC,66.98399,True,25.0,0.7242647058823529,0.6831806827643631,question,1,
904076,076e1a0e-669c-40c4-a23c-7ac2bbaa05cf,62225373-10c3-4892-95bb-ca382125b250,917d2bb2-451f-4f65-8eec-7a8125c9a596,2022-10-15 04:14:16.603,Define stock terminology,97783cd8-dd7b-4835-bc77-ae9805e7aed1,False,329.505,63.676,0.03941876492,"{'18fafd57-8804-4244-9fe5-ae1784b384dc': {'progress': 0.07883752984799282, 'status': 'in_progress'}, '5c291e7c-5522-48ac-a032-4808d77c3f5d': {'progress': 0, 'status': 'no_work'}}",DIRECT_CHOOSE_TOPIC,393.181,True,25.0,0.7846153846153846,0.7164241164241164,question,0,
904077,076e1a0e-669c-40c4-a23c-7ac2bbaa05cf,62225373-10c3-4892-95bb-ca382125b250,917d2bb2-451f-4f65-8eec-7a8125c9a596,2022-10-15 04:16:31.862,Define stock terminology,b89e8830-cf8a-4d2a-abfc-38f57b2e2692,False,96.838,38.254,0.03468102008,"{'18fafd57-8804-4244-9fe5-ae1784b384dc': {'progress': 0.06936204015565098, 'status': 'in_progress'}, '5c291e7c-5522-48ac-a032-4808d77c3f5d': {'progress': 0, 'status': 'no_work'}}",DIRECT_DIAGNOSE_TOPIC,135.092,True,25.0,0.39215686274509803,0.7164241164241164,question,0,
904078,076e1a0e-669c-40c4-a23c-7ac2bbaa05cf,62225373-10c3-4892-95bb-ca382125b250,917d2bb2-451f-4f65-8eec-7a8125c9a596,2022-10-15 04:21:08.267,Read a stock table,cddb7b76-9970-4016-a303-e4763d02f5b9,False,195.213,81.004,0.04744201232,"{'18fafd57-8804-4244-9fe5-ae1784b384dc': {'progress': 0.05431842076101363, 'status': 'in_progress'}, '5c291e7c-5522-48ac-a032-4808d77c3f5d': {'progress': 0.0405656038868425, 'status': 'in_progress'}}",DIRECT_DIAGNOSE_TOPIC,276.21698,True,25.0,0.694300518134715,0.6831806827643631,question,0,
904079,076e1a0e-669c-40c4-a23c-7ac2bbaa05cf,62225373-10c3-4892-95bb-ca382125b250,917d2bb2-451f-4f65-8eec-7a8125c9a596,2022-10-15 04:27:14.522,Read a stock table,81d03538-e61d-4b08-bddf-18fa1a952681,False,313.435,52.65,0.03447714447,"{'18fafd57-8804-4244-9fe5-ae1784b384dc': {'progress': 0.045947426425928445, 'status': 'in_progress'}, '5c291e7c-5522-48ac-a032-4808d77c3f5d': {'progress': 0.023006862518457304, 'status': 'in_progress'}}",DIRECT_DIAGNOSE_TOPIC,366.085,True,25.0,0.6607142857142857,0.6831806827643631,question,0,
904080,076e1a0e-669c-40c4-a23c-7ac2bbaa05cf,62225373-10c3-4892-95bb-ca382125b250,917d2bb2-451f-4f65-8eec-7a8125c9a596,2022-10-15 04:28:02.786,Define stock terminology,6605c338-8825-4453-b298-ba3b4f3cb6c1,True,46.451,1.639,0.1497282326,"{'18fafd57-8804-4244-9fe5-ae1784b384dc': {'progress': 0.26878444439435173, 'status': 'in_progress'}, '5c291e7c-5522-48ac-a032-4808d77c3f5d': {'progress': 0.03067202088943935, 'status': 'in_progress'}}",DIRECT_DIAGNOSE_TOPIC,48.09,True,25.0,0.8589743589743589,0.7164241164241164,question,1,
