source_lo_id,dest_lo_id,source_lo_title,dest_lo_title
db7911b6-3710-47cc-a38f-0304c543d1d8,c9227eb0-6e68-4482-b5a0-19bfcf0107f2,Order and compare integers,Find the median of a set of data
e7ffa55b-c8ce-4b02-8e5f-03ea90438eba,5eea0631-82a1-4688-b338-cba7d14ccc80,Find the equation of the line tangent to a polynomial at a point,Determine where a function has a horizontal tangent
858ead76-1700-434d-b8a1-87137cb33110,c1634a81-7078-44ac-b1e9-d781ec571c6e,Write the equation of a quadratic function given intercepts on a graph,Write a formula for a polynomial function from a graph
20f36f67-a4dd-44f3-a052-976b1aba798f,e7ffa55b-c8ce-4b02-8e5f-03ea90438eba,"Find equation of a line, in slope-intercept form, given slope and one point (point-slope formula)",Find the equation of the line tangent to a polynomial at a point
f4a7cb1a-35fa-4965-b90a-aaae4016ab01,54e3c24c-d4da-4cd1-844e-46f5d49d8e2c,Determine an event of an experiment,Compute the expected value of an event
640e0a4b-179f-46cf-9dc3-516f57f4313d,5d7b017c-32c7-40d3-8e94-8af0fe246b49,Simplify expressions written with a fraction bar - ML,Translate an English phrase to an expression with fractions - ML
ce9aa751-1fcb-4e29-ac9a-4fbfd132f5e4,cb8249e6-03f4-46cd-a8a2-6e5fc8038b57,"Convert between percents, decimals, and fractions",Calculate a percent increase or a percent decrease
c33b1f4a-c3ec-4219-ae70-19042a096248,426b88e2-11f0-42f9-b0ec-200650de2531,Use Newton's method to approximate the root of a polynomial,Determine when Newton's method does not work
76ca2f43-4baa-4c1b-b24d-6eb6d984bb8c,da887e44-6094-4577-b9f8-8299537383a1,Determine the winner of an election using the Borda count method,Determine a voting system's fairness using the irrelevant alternatives criterion
db11db62-6289-42cb-9f27-5b61617107f2,e68a7598-7f4b-4f4a-9f8c-94966d45d801,Use the first derivative test to find local extrema given a function,Determine concavity and find the inflection points given a function
d0b5ea7c-b7da-4afc-8f67-9b625120ec8a,57d75cb9-0c5e-4636-ac1a-b6577c679d9a,Rationalize denominators using the conjugate,Evaluate two-sided limits analytically for rational functions that contain radicals with removable discontinuities
cf37173f-12ce-4818-96d0-63bb8bb8a1c8,597836ca-2642-407a-973a-283ec7faa418,"Use the constant, constant multiple, and power rule for monomials",Apply the sum and difference rules to combine derivatives
da7fe62c-8d87-4c38-a953-425d13a0245b,e9d4b89c-e511-4c61-bfd4-3cd6b7766117,Factor a trinomial,Simplify rational expressions
28c7e318-8b05-47a7-87ed-033f15ced07b,e167771e-fee0-4d2c-a6c8-817a76f76450,Simplify algebraic expressions,Add and subtract square roots
86e8edb8-6eba-4167-b106-c006f1ea4dde,53568360-e9fe-465f-a8fc-1c75027cba94,Represent conditional statements in symbolic form and English,Construct a truth table for a conditional statement and determine its truth value
d4b0cc72-c4de-45c3-8e1d-daf62e6224d6,1108962e-d304-40d7-96e4-f05d8c3f173b,Select the winner of an election using the pairwise comparison method,Choose the best voting system for a given election
45e0371c-bac9-423a-91c8-c2317e0834bc,19e23b6a-2b26-4b0c-a1b5-789b5db76266,Compute the conditional probability of a dependent event occurring,Compute the probability of two or more dependent events occurring
d51562b0-bb72-4c78-8ba4-e152746bba96,82f30d52-f17f-41e8-8491-a93ca92891dc,Factor a perfect square trinomial,Factor expressions using greatest common factor and other technique
ac695f63-56bd-4fbd-84aa-fa5a0589e340,d687f3e5-ec3f-4549-9ef9-6ad57ace48cf,Understand the properties of probability density functions,Find the cumulative distribution function given a probability density function
b22ec68a-2819-48a1-bd8e-7648438fa246,30c647d1-35db-49f3-889f-f0d261e3ce8d,Identify elements of a preference table,Choose the winner of an election using the plurality method
f0a40acc-5b9c-4f10-b167-96a2743ee2a3,a1953cdd-2b1d-4b5b-b5b5-209e1b346fe7,Use the power rule for logarithms,Condense logarithmic expressions
9fad4d04-c1df-4884-97a9-f05a27d2100d,b75348f3-118a-4b57-bc2e-392c04ce8395,Graph logarithmic functions,Choose an appropriate model for data
20f36f67-a4dd-44f3-a052-976b1aba798f,c999ebb8-ab0f-481e-b4af-577f95045753,"Find equation of a line, in slope-intercept form, given slope and one point (point-slope formula)",Write the equation of a line parallel to a given line
91490595-eaf1-4629-a6d8-a6db8225bf7d,b8fac190-ee1a-4323-8788-f280e92aedf1,Identify the cardinal number for a set,Determine the cardinal number of a union of two finite sets
059205c6-4b86-47e7-8c4a-a64a560d1f76,0a1effb9-35e1-4df8-9b85-e4ba749626a2,Write a number in expanded form,Convert between Babylonian Numerals and Hindu-Arabic Numerals
3088b37f-4286-41bf-b799-d2bbaf407f39,53fe1ec3-d78f-4ef2-87d0-95ad2e432d79,Evaluate exponential functions,Graph exponential functions
7e36204a-4a59-4c3c-a783-ee02c3fb1238,85aa06bc-db94-48bc-969e-48c379ec48ac,Identify vertical asymptotes and removable discontinuities of rational functions,Evaluate limits analytically for functions with essential discontinuities
d4b0cc72-c4de-45c3-8e1d-daf62e6224d6,da887e44-6094-4577-b9f8-8299537383a1,Select the winner of an election using the pairwise comparison method,Determine a voting system's fairness using the irrelevant alternatives criterion
7e528de3-f80c-4845-b3cd-369e281a2e2e,9bb333f7-5071-4ffe-b4e2-bfca49b37595,Maximize or minimize area or volume,Minimize surface area
dadc1b82-13cb-42cc-9410-c03d36b11c63,6fe8f6cb-683b-427e-9d5d-7d33f8b65a01,Find the GCF and LCM of two or more numbers,Find equivalent fractions
2bd94ac3-3758-4086-981c-ac887152e25b,8edf2c54-3b38-4b39-b194-fb7410b40efc,Solve systems of equations in two variables by addition,"Identify inconsistent and dependent systems of equations containing two variables, and express the solution of dependent equations"
a54e9635-02bd-46fa-b88c-e24ad8bb6141,e69a0685-8679-431b-9e2c-cd26c6a768d0,Solve counting problems using the addition principle,Solve counting problems using the multiplication principle
6d2205d6-02b4-4b47-93a4-4eb6595b9020,bac1b68e-def4-45f7-9740-35c866966f78,Use reference angles to evaluate sine and cosine functions,Use the pythagorean identity
82a3656e-cdc1-4172-b155-7b1733c126e2,45add779-46a6-4bd5-974f-52c0e486f67e,Graph equations by plotting points,Graph functions using compressions and stretches
9a89c839-05ac-4180-8c43-e80f686f7e48,f50f0ab0-2c65-4892-ba28-f2e3496a2f95,Solve simple inequalities in one variable algebraically,Solve linear inequalities in two variables
86431cf2-d94b-47bd-8488-94e974e563a1,4c8d8937-33c0-487d-a9cc-0076b53eddb3,Identify polygons given their properties,Determine the measure of an angle using properties of polygons
cc35b1f9-9379-4108-9d50-851b3eac49da,ea27b4f7-2a5d-4b35-aea8-04c26af89a5d,Find a general solution to a linear differential equation,Find a general solution to a differential equation composed of two polynomials using separation of variables
9d06bee0-4f88-4a0d-b013-6008d5e470a0,5c8e2329-be76-47f7-93e1-3420e2c060e2,Find the inverse of a 2x2 matrix,Determine the production matrix that will satisfy a given demand matrix
99040fb6-87ef-4cc2-87a8-2083b92bc223,5b1a4dc9-73ab-47c3-88eb-99b58a2abc96,Add and subtract integers,Find the mean of a set of data
b057e3cc-ba3c-4fbf-bc67-c0de87211b1a,76273224-ed69-43db-916d-4c1f6475292f,Factor a difference of squares,"Solve a rational equation, requires factoring to find least common denominator"
fbee3452-c607-4d87-9ad2-e883d1569ad7,105be687-b3b4-4cb0-b6e6-88dd600f7b6b,Recognize mathematical systems,"Determine the elements in the set, the binary operation, and the properties of a finite system defined by a given table"
27ab42d2-a600-4c38-a503-0999c772751b,085025bd-bd38-4b6c-9a4b-d7b7d5a68680,Find the derivative of an exponential function with any base,Find the derivative of a logarithmic function that is not base e
3dad1b6d-9925-431e-a923-da5b804c7ef8,7aaab545-7d61-4e7e-a9c9-5a1b8519a4d9,Write biconditional statements in symbolic form and English,Construct a truth table for a biconditional statement and determine its truth value
f46e69a9-bfbb-4df5-90bb-c24174cd47cb,778c0c64-f580-427c-b501-07b9ecfa3ce8,Divide whole numbers using long division where there may be a remainderCoReq,Divide decimals by a whole numberCoReq
1ecf8cc1-1288-4796-b31b-ab6b4be3b958,ac4faac5-26d2-4525-a5cc-4aa935f6bc16,Understand additive inverse,Understand distance in terms of absolute value
71911934-5ff4-4c07-ad37-cab6e3d4c106,41204232-d621-4abf-a7dd-c4491174d5a4,Solve maximization problems using the simplex method,Solve a nonstandard linear programming problem
5bb1baf0-1d53-435b-b2a1-9b339ffaa517,77cddfe1-d9c0-4b86-a1b4-96324a395e7d,Solve applications of percent - ML,Solve commission applications - ML
bef9ec58-1de8-4ae9-b74d-d7fe270cdb50,6065ef59-ed48-4e98-bb11-814bc9be70c3,Find a particular solution to a linear differential equation,Verify a solution to a differential equation initial value problem
308e872f-7c42-43d5-908b-1c205016dea4,98e70feb-f5fc-4a39-a139-f0ac59b1126f,Perform addition in bases other than 10 using mental arithmetic,Perform subtraction in bases other than 10
b3976b70-fa51-43ed-9aad-7bd2c021cbcc,27ab42d2-a600-4c38-a503-0999c772751b,Find the derivative of an exponential function with base e,Find the derivative of an exponential function with any base
0d70130f-e3d5-4d1f-86f9-3ae112f7b3e4,308e872f-7c42-43d5-908b-1c205016dea4,Convert from base 10 to a system with a base less than 10,Perform addition in bases other than 10 using mental arithmetic
5e537a4d-352c-4ed6-80fc-2638d6eee6c0,0de0846d-612e-4f4f-9ba7-cf1790e5a52b,Evaluate two-sided limits analytically for rational functions with removable discontinuities by factoring,Evaluate two-sided limits analytically for complex fractions with removable discontinuities
4e6c2090-07ed-407c-8abb-a497622eb26f,1c90e30d-e845-46b1-a1ab-a92cee55cab5,Find the area of a triangle,Find the area of complex polygons
8beaa07a-cdd0-4979-8582-98d024d943c5,f424031b-566d-437c-88e9-abb1c5024139,Use reference angles to find coordinates on the unit circle,Graph the cosine function and understand its properties
20f36f67-a4dd-44f3-a052-976b1aba798f,e46b385e-5ce4-49d3-9a3b-a32c027aefc2,"Find equation of a line, in slope-intercept form, given slope and one point (point-slope formula)",Write the equation of a line perpendicular to a given line
9132cae8-e468-4cc1-a031-fbfcdaed0768,785e1661-ce16-4e5b-97e7-cafea13cbc3e,Compute the sample variance and sample standard deviation,Compute z-scores and use them to compare values from different data sets
c3d5252a-0e02-464f-a648-9b5d51d28caa,8763af27-790f-44ee-b9fa-f6bc9d186ed4,Identify multiples and apply divisibility tests - ML,Find the prime factorization of a number - ML
63f945ba-4b40-4e21-896b-0eab86899d9f,45e7465a-3ea8-472e-9e97-6aa6d8a887d7,Evaluate a linear function at a value,Solve cost analysis problems using linear functions
d281ec33-c0eb-4bca-83f2-cdd292722099,50af390b-649a-418c-80aa-1f2eba353c16,Find the direction a parabola opens and its axis of symmetry and vertex from the general form of its equation,Find the domain and range of a quadratic function
f4077769-7518-47e2-951d-00edd5a1fc94,caa823fd-17f5-496e-80a0-acab5db5bc10,Define and graph six basic functions,Graph functions using reflections about the x-axis and the y-axis
fee52f8c-9459-4049-ad78-c38c9546c607,334b296c-0616-49ec-af5b-21eb67b17769,Estimate a function value using Taylor polynomials,Determine the error of a estimated function value using Taylor's theorem
ec84bcfb-dcf2-4d0c-83fc-a3939dec0fc8,f118b64a-7288-4995-8068-71697c16eb1f,Evaluate a double integral by computing an iterated integral over a region bounded by two lines and two functions,Use double integrals to calculate the volume of a region between two surfaces over a general plane region
8028fd02-b676-4aad-bad1-0e69b49d8699,d7e2749f-eca2-4bd9-a2da-8d8ab28d00ac,Translate word phrases involving division to math notation- PA,Divide whole numbers in applications- PA
5d63d82b-b1fb-428b-9451-9a60ba7a07de,243ecf22-d091-444e-9079-14dd0df0a593,Identify coefficients and identify and combine like terms - ML,Identify the types and degrees of polynomials - ML
88c27d1a-c7dc-4f3c-84d5-861165fb1e2c,422abf7c-1c11-4426-943d-339b30e92e7e,Recognize a Taylor series,Find the Taylor polynomials for a function at a value
9913e2aa-5e3d-4a4d-a890-3c614aa20581,63f945ba-4b40-4e21-896b-0eab86899d9f,Understand function notation,Evaluate a linear function at a value
30c647d1-35db-49f3-889f-f0d261e3ce8d,e57deb4b-02f6-48c9-92f3-58febf04339f,Choose the winner of an election using the plurality method,Decide the winner of an election using the plurality with elimination method
b1ec507b-a6af-4ae6-b0da-cedf91a5abfd,b6f618de-a9ba-4f75-8639-e2ccbb9f55d8,Identify triangles given their properties,Use properties of triangles and right angles
a0c2bdca-e5d5-4bb3-862c-d2db2711cedd,1231a636-38d1-4d72-9314-98fcf9088f18,Use logarithmic differentiation,Use logarithmic differentiation with all properties of logarithms
796da247-1032-40a2-b78a-17d8e2710b37,a6e4c0eb-c165-4b17-877f-d3bbd2cba8fb,Understand the definition of continuity,Distinguish between types of discontinuity
76e6f700-9992-4fc1-b6cb-d17aa8406f18,ca7d45e6-c3f2-4c36-9ae3-ef35783ea720,Estimate the value of a derivative at a point on a graph using a tangent line,Determine the open intervals where the first derivative is positive or negative from a graph
ea20a282-171d-478b-8284-580ee62eac48,9132cae8-e468-4cc1-a031-fbfcdaed0768,Evaluate square roots,Compute the sample variance and sample standard deviation
7aaab545-7d61-4e7e-a9c9-5a1b8519a4d9,7c2a943d-1a21-402e-8b3a-b47bce97e44a,Construct a truth table for a biconditional statement and determine its truth value,Determine if two symbolic statements are equivalent using a truth table
82a3656e-cdc1-4172-b155-7b1733c126e2,f4077769-7518-47e2-951d-00edd5a1fc94,Graph equations by plotting points,Define and graph six basic functions
39937cb1-cd6c-4832-be19-41202130ea6c,f0700c1e-f7de-4d25-9f7b-33fa57698eef,Graph exponential functions using transformations,Write an exponential function from a description
0979cadd-b53e-49da-9b90-2e0b99b2247b,0d7dd712-5228-480a-bcb7-2dc022186377,Evaluate exponential functions with base e,Use natural logarithms
1065b861-c32f-49e9-8f6d-9978e3fc8f9f,918a9a84-6270-46be-a687-f5fe359d8cb0,Evaluate expressions using summation notation,Find the sum of a finite geometric series
d5428b62-ab52-481c-a5fd-99f6d748eacb,0698fd51-d0bf-4e17-9b40-c4b6fc4410e8,Use a formula,Calculate the volume of a shape given the formula
a55121cf-3e4f-4eb1-9149-e56b011caa6a,ea6dbe69-fb6d-47f3-a037-a4212b767286,Find the derivative of a function with sine or cosine,Use the product or quotient rule to find a derivative with sine or cosine
9ccd450b-d63e-4145-aa39-be2c49b25de3,c769e044-3d4b-4c0a-8a99-6e34e0c65afa,Use the product rule of exponents,Multiply and divide numbers in scientific notation
c80c00d7-dc46-4833-9f6f-1f9d5bcff736,73043cbd-51ef-45a1-b307-d98bd44b7200,Evaluate limits of polynomial functions at infinity,Evaluate limits of rational functions at infinity
9d06bee0-4f88-4a0d-b013-6008d5e470a0,a5d9b4c1-061b-43a4-b000-bf74d55a678b,Find the inverse of a 2x2 matrix,Solve a system of linear equations using the inverse of a 2x2 matrix
53fe1ec3-d78f-4ef2-87d0-95ad2e432d79,39937cb1-cd6c-4832-be19-41202130ea6c,Graph exponential functions,Graph exponential functions using transformations
9bf26b40-60e7-4c92-a502-af99de39b481,79e5adb6-3b0f-490a-96b0-d4849eed874d,Use related rates to solve problems involving distance,Identify first-order linear differential equations
7432c69e-4c7b-4a17-a2ce-75e0d3cde729,ca66d71a-76e2-4b80-ae1a-b7110d5f6d2b,Determine end behavior,Use arrow notation to describe local behavior and end behavior of rational functions
3f163d6d-6b82-4638-a89d-342b19c8b171,cd52e2cf-445b-4810-be8a-a0fcf10ae0fd,Identify Euler paths and circuits,Determine if a graph has a circuit using Euler's theorem
2c57ec47-9e18-47fa-90f2-2568e53e1b43,792e682f-7943-4a87-bf12-c47745295c0f,"Solve equations in one variable algebraically, variable just on one side",Find the domain of a function defined by an equation
c8a4d513-92b8-4d54-9a0a-420021c29868,61e11969-1343-4f51-90f0-28038467f41e,Use Webster's method of determining apportionment,Choose the best apportionment system for a given region
183d53e4-dc49-474d-a562-633c9e6aa80c,d8db80e2-972f-4e7f-b461-5fece0a2a2e3,"Evaluate reciprocal trigonometric functions using right triangles or a sine, cosine, or tangent function","Find the secant, cosecant, tangent, and cotangent values for angles in the first quadrant of the unit circle"
858ea150-7bb3-480a-88f9-1a1f2c788ce1,2fcf2bb6-7c03-4035-b76b-5d5668690753,Identify domain and range from a set of ordered pairs,Determine whether a function is one-to-one
19e23b6a-2b26-4b0c-a1b5-789b5db76266,6678802c-a523-45f3-b1b9-34880c6f543f,Compute the probability of two or more dependent events occurring,Apply Bayes' theorem to solve an application problem
fea61435-05a9-436e-8f4c-69aa38617e11,1725e19a-846a-4f90-a04b-eab9cda90d19,Expand logarithmic expressions,Use properties of logarithms to find the derivative of a natural logarithmic function
66ba71f5-42be-4bd8-bfa7-58de5eb564f0,0a040935-6301-487c-9d38-52d825ca55b0,Understand exponent notation,Use the quotient rule of exponents
c0d9361a-9546-4ae2-a3a3-c49ba1bc5d53,9e0aedd2-281b-46c5-8024-b8af3fa00cef,Identify the piece of information needed to solve a problem and unnecessary information given in a problem,Solve an application problem by applying Polya's four step procedure
11f2737e-119c-4992-b43f-3881f824479a,fd35f102-4fd8-4500-88cf-c88e4e955874,Determine if two sets are equal,Show that two combinations of sets are equal using Venn diagrams
20f36f67-a4dd-44f3-a052-976b1aba798f,d191bff5-cb34-49d0-9051-942623f550e8,"Find equation of a line, in slope-intercept form, given slope and one point (point-slope formula)","Find equation, in slope-intercept form, of a line passing through two given points"
fa777ea1-a2ed-4743-b6a4-75ea15bbea11,72ad2f84-d81f-46da-beea-e0e77175835a,Use related rates to solve problems involving volume,Solve solution concentration problems using separation of variables
422abf7c-1c11-4426-943d-339b30e92e7e,fee52f8c-9459-4049-ad78-c38c9546c607,Find the Taylor polynomials for a function at a value,Estimate a function value using Taylor polynomials
1d4d0e74-f788-4780-bec7-e8fdc07debad,a6161ab1-cb22-4228-8824-3cc3ebc3df03,Use a geoboard to model slope - ML,Use the relationship between rise and run to find the slope of a line from its graph - ML
f4882a35-d693-41ed-8454-44830ba59605,9d538628-ff34-4f0a-9144-b6a8cd1880b7,Understand the identity matrix and how it relates to the inverse matrix,Determine if a matrix is invertible using the determinant
30d377ed-8e7b-4481-a95f-818ebf1e6c79,722c4613-d110-4f84-b2e2-651dc9536fb5,Write a ratio as a fraction - ML,Use ratios in applications - ML
62c68604-9a05-4b73-82f0-32124cff4918,9bdf688a-929d-4739-b4b5-d4ba0c329fe8,Use the definition of percent - ML,Write percent equations as proportions - ML
063311be-d9e2-4f54-85f7-0e10aeeca7a1,ee5e98da-7e59-481b-a349-5abfc1e0bda7,Determine the sign of the slope of a line tangent to a function at a given point,Estimate the slope of the line tangent to a point on a curve
7aa83613-5b03-40d2-ad76-f079337fddfd,ee512b48-dd64-455b-8b51-08ed4c63eb44,Reflect a polygon across an axis,Determine if a polygon has reflective symmetry across an axis
a4801724-ff9a-400c-93d6-9eef112ca9a3,fbc18418-df21-46ae-bdfe-5ecb7dbe1148,Recognize and use some of the properties of double integrals,Evaluate a double integral over a rectangular region by writing it as an iterated integral
9132cae8-e468-4cc1-a031-fbfcdaed0768,0f92915b-b694-4c09-9f21-b8ab064733e9,Compute the sample variance and sample standard deviation,Interpret the standard deviation of a set of data
588ae0b1-e2c7-4753-8a12-86fcec73534d,dffcc28f-0b24-4b08-a9f0-2d50e35ba376,Calculate total area under a function using geometric formulas,Use the properties of the definite integral
45e7465a-3ea8-472e-9e97-6aa6d8a887d7,a00c3c5c-4a27-46da-9c22-42d334289060,Solve cost analysis problems using linear functions,Solve break even analysis problems using linear functions
5fd32174-9384-43ea-9809-f34cf1e40bb2,c6c2fb38-88f0-4060-ad6a-6f4bc4ce5af4,Add or subtract fractions with different denominators - ML,Use the order of operations to simplify complex fractions and expressions with multiple operations - ML
c9227eb0-6e68-4482-b5a0-19bfcf0107f2,dcb2742e-0d7e-488f-b659-7ef39a062308,Find the median of a set of data,Find and interpret percentiles and quartiles of a data set
b17f8eff-fa1c-4b88-8bab-5bed87739cc0,e5dfa5f5-7ded-4b39-911e-b2b1737007a1,Find the number of combinations using the formula,Determine the sample space of an experiment
ebbe7473-8295-4b26-bc99-54c0de9d184a,a09adbc1-613d-4a07-b3b7-77ea20a2b1a0,Use the product rule for logarithms,Use the quotient rule for logarithms
5eea0631-82a1-4688-b338-cba7d14ccc80,fc1cce05-6b96-4a80-a683-fed3c8f3e402,Determine where a function has a horizontal tangent,Determine the points on a function when tangent lines have a given slope
7b8d41d4-9be0-4bef-9cff-787aaaddf6d5,308e872f-7c42-43d5-908b-1c205016dea4,Perform addition in bases other than 10 using an addition table,Perform addition in bases other than 10 using mental arithmetic
cb8249e6-03f4-46cd-a8a2-6e5fc8038b57,ea4f9f23-d198-4f17-8b6f-28890f1528e7,Calculate a percent increase or a percent decrease,Calculate simple interest
4f1f4967-8fe8-4383-b4ec-268f48d4657d,e189ad58-2c11-49d3-a31b-90436a9791af,Identify intercepts of polynomial functions in factored form,Graph polynomial functions
792e682f-7943-4a87-bf12-c47745295c0f,fb516fce-15e0-4ff7-9766-bd87cf04ecba,Find the domain of a function defined by an equation,Find the domain and range of a function defined by a graph
d496a26b-d3d6-4287-8032-328306ab11ad,9af939fb-73a4-41d2-97ad-a0be07990e98,Calculate the value of an annuity,Calculate the payment needed to achieve a determined future value
9e4a6eff-84c7-46b0-bfa6-70cc08134246,b749addf-4ba7-47c5-ab59-76a75d012f84,Evaluate definite integrals involving trigonometric functions,Compute integrals of trigonometric functions in application problems
50af390b-649a-418c-80aa-1f2eba353c16,bb5333bb-e01c-41f3-8a29-813d23e38d11,Find the domain and range of a quadratic function,Determine the maximum and minimum values of quadratic functions
27ab42d2-a600-4c38-a503-0999c772751b,e62e4f28-80f2-499a-9f7d-1075113596cc,Find the derivative of an exponential function with any base,Use product and quotient rules to find the derivative of exponential functions with any base
9ccd450b-d63e-4145-aa39-be2c49b25de3,1dc2f81f-ac4e-42b2-bce7-f1542a735c23,Use the product rule of exponents,Factor the greatest common factor of a polynomial
fb882b7e-8d7c-488e-977f-08ccd54d0c89,b8fac190-ee1a-4323-8788-f280e92aedf1,Determine the union of two sets using Venn diagrams and set notation,Determine the cardinal number of a union of two finite sets
cc35b1f9-9379-4108-9d50-851b3eac49da,e4de9e29-f55a-4e84-9037-65eef7cfa453,Find a general solution to a linear differential equation,Create a direction field for a first-order differential equation
7a380555-4627-4ad1-87b9-3a0f9a6150fe,71911934-5ff4-4c07-ad37-cab6e3d4c106,Find a new solution by pivoting an initial simplex tableau,Solve maximization problems using the simplex method
ac695f63-56bd-4fbd-84aa-fa5a0589e340,88a383ad-fc43-436b-924e-0612b67e7f88,Understand the properties of probability density functions,Compute probability using a continuous probability density function
daee24e4-fc9b-4329-abb0-e6f244eeb2b2,8dfe4592-81b1-4f5e-92c4-c4eaabb3845f,Recognize equivalent graphs,Distinguish between connected and disconnected graphs
c8e54c2f-2ac8-431d-90c1-c61ac99bae62,53c62326-4ffb-4f90-9da9-f41d76a0b059,Multiply two matrices,Find the second state of a system given a transition matrix and initial state
b72733eb-b7b2-42c5-b8c1-714fb791d39f,4fbd8b7d-7e65-4864-99f0-fcc358914bc7,Use implicit differentiation,Use implicit differentiation and the product rule
183d53e4-dc49-474d-a562-633c9e6aa80c,27af1eaa-2375-46b9-a478-ad01c4ba5586,"Evaluate reciprocal trigonometric functions using right triangles or a sine, cosine, or tangent function",Find the values of all trigonometric functions given the value of one trigonometric function
2b06d01f-95a0-41bc-9a61-443153444ef0,f024f6f6-0371-4ab1-ab03-762207b26620,Perform an exponential regression with a calculator,Perform a logarithmic regression with a calculator
0abfaeb2-17ab-4145-9175-af03532798a9,a7b0bbcf-037b-4679-858b-ec0a2974a624,Use Lagrange multipliers to find maximum and minimum values of a function of three variables with a single constraint,Use Lagrange multipliers to find maximum and minimum values of a function with two constraints
b3976b70-fa51-43ed-9aad-7bd2c021cbcc,5ed06f4d-5f95-418d-8740-46a2abd81594,Find the derivative of an exponential function with base e,Use product and quotient rules to find the derivative of exponential functions with base e
2d47ff8b-4a5f-49dc-9892-604be3588cd2,7c2a943d-1a21-402e-8b3a-b47bce97e44a,Construct a truth table for a compound statement with a conjunction and disjunction and determine its truth value,Determine if two symbolic statements are equivalent using a truth table
86f28dfe-439b-4b38-9484-621decd46cd5,79ea5a25-2fcd-43ec-baed-46a010b423e8,Calculate compound interest,Calculate effective annual yield
d5428b62-ab52-481c-a5fd-99f6d748eacb,f6f3897e-c314-45a7-afb7-f7df1d4aa85c,Use a formula,Use the Pythagorean theorem
a061a5b4-ab6d-4397-a87c-7c1e6fd0e742,469b2556-7cfc-4439-81d4-93a8fa0c3c3b,Identify the measure of positive and negative angles in standard position and the quadrant of the terminal side,Convert between degree and radian measure of an angle
e68a7598-7f4b-4f4a-9f8c-94966d45d801,3ced876b-cc96-483b-99a8-3f7569bc3275,Determine concavity and find the inflection points given a function,Use the second derivative test to find local extrema given a function
ce9aa751-1fcb-4e29-ac9a-4fbfd132f5e4,5e65c0cd-012c-452e-b6ac-02a53770206f,"Convert between percents, decimals, and fractions",Calculate income tax
b088d70a-3a6e-40d8-aff9-3b5ca559da91,591d7a92-29f9-4cde-bff7-60495e8860b9,Evaluate a function using function notationCoReq,Evaluate exponential functionsCoReq
88a383ad-fc43-436b-924e-0612b67e7f88,f79ceaa0-a253-4a59-800c-a6f52f162f2d,Compute probability using a continuous probability density function,Find the median of a continuous probability density function
9fad4d04-c1df-4884-97a9-f05a27d2100d,f024f6f6-0371-4ab1-ab03-762207b26620,Graph logarithmic functions,Perform a logarithmic regression with a calculator
a903bc41-043d-4b3f-ab21-9728e18fadeb,0ca4479c-c607-400a-95d7-6922b6f89193,"Solve equations in one variable algebraically, variable on both sides","Solve a rational equation, monomials in denominator"
fb516fce-15e0-4ff7-9766-bd87cf04ecba,a838271d-baf3-4490-9b94-7c1afda61754,Find the domain and range of a function defined by a graph,Graph piecewise-defined functions
1a77c0cd-59f6-4ef0-a423-0ee56360156c,66db42e9-bb84-4874-ad91-dbb55bb0b2f4,Approximate the area under a curve using left-endpoint approximation,Approximate the area under a curve using right-endpoint approximation
76ca2f43-4baa-4c1b-b24d-6eb6d984bb8c,4bd993d1-2a33-4c8a-917e-c06feb3954c2,Determine the winner of an election using the Borda count method,Determine a voting systems fairness using the head to head count criterion
31c02c5d-7a5f-42a0-827d-beee944de82f,206f1661-d043-4784-84cb-093f9f13e70f,Understand the relationship between the graph of a function and the sign of its derivative,Use the first derivative test to find local extrema from a graph
70f77fc3-fdd6-48c1-b77b-97c7cbfad1b2,9415c34f-e999-488f-8bee-86163af4b3eb,Translate to an equation with integers and solveCoReq,Translate sentences involving fractions to equations and solveCoReq
920b0825-7008-4252-92d6-d145c0a3a1c8,de916d50-6f65-40ed-99ca-1a0d910d11a3,Add or subtract matrices,Find the sum or difference of scalar multiples
5416e710-b91a-4312-8c64-bcd80c36f6c9,282a2217-c608-4fe2-a417-ce10f5372e99,Find the equation of an exponential function given the initial value and a point,Find the equation of an exponential function given a graph
cb9d2a73-201f-4195-a0fc-6a71f65a9b4c,aade34d7-2647-4ba4-9d8e-708bfec90a1d,Calculate the amount of commodities produced given an input output matrix and a production matrix,Find the production of a commodity in a closed input output model
fbee3452-c607-4d87-9ad2-e883d1569ad7,79a50a24-b0a9-4642-afe2-b23ca866d1a2,Recognize mathematical systems,Determine if a mathematical system is commutative and/or associative under an operation
fe421937-d51e-454a-bb4e-2c8c9c0b8276,a5d85e51-1624-4352-bb8a-fe0d1873e8a7,Find the sum of a finite arithmetic series,Solve application problems with arithmetic series
6c2c85bb-8ec7-4f1a-adbe-50d8f1a4a0f6,9f8f9276-76d2-4f6d-b162-d5af97549422,Identify power functions and polynomial functions,Identify exponential functions
af74264e-6cde-4bf4-9bdd-95cde5f55486,21ab4f96-1b95-4f8e-90a6-a31e3ceb243c,Evaluate algebraic expressions with a single variable,Evaluate a function using function notation
9a89c839-05ac-4180-8c43-e80f686f7e48,a1c39ca9-1694-487b-a0c5-9025fc596a82,Solve simple inequalities in one variable algebraically,Solve compound inequalities in one variable algebraically
